amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,percent_beyond_1_std,period_fast,skew,std,weighted_average,fold2P_slope_10percentile,fold2P_slope_90percentile,freq1_freq,freq2_freq,freq3_freq,freq1_amplitude1,freq1_amplitude2,freq2_amplitude1,freq2_amplitude2,freq3_amplitude1,freq3_amplitude2,freq_model_max_delta_mags,freq_signif_ratio_21,freq_signif_ratio_31,freq_varrat,freq_y_offset,linear_trend,p2p_ssqr_diff_over_var
0.43448635819159154,0.07384674752184898,0.13592608851230087,0.21171481346419252,0.31948572380331797,0.49155793247525353,0.061866125760649086,0.13482085054161935,-3.0129972861561622,0.03492394389703003,1.0000689980574,-0.23765069664822241,0.26043415493339506,7.407031176688101,7.34735720950431,7.768058678150039,0.0023774196786089034,4.5307167912415436e-05,0.0025444121570344226,5.787714575779596e-05,0.0024925870216464634,4.8329156684932475e-05,2.2813289018291938e-11,1.0906075642577424,1.0725091465032892,0.0004555946027884215,-9.414114862549283e-06,4.552733007483604e-06,1.4466448545116954
0.1293902786958378,0.1391147353316111,0.2725142244591649,0.3949652437068216,0.527014926984979,0.736247021774579,0.02453385672227674,9.212268054019942,-9.51002572389658,0.01774217441898635,0.9974384590051726,-0.014771141075595885,0.01719133657966857,0.11206218300360342,0.5692758896583053,0.7993769054257044,0.004943958037034675,0.002180288449728035,0.0044901181730515535,0.0021638747297654417,0.004612163993614497,0.0019191338958149528,1.186341233583299e-10,0.9583598937653557,1.000750236754388,0.0003130038650401263,1.1679814597931326e-05,8.449109948792899e-05,0.1230480873080266
0.018976832723866466,0.14802584210073974,0.26328283853112266,0.4023036067196232,0.5554497404368854,0.7807512121746681,0.25515210991167814,12.037157197763833,-0.5012589682320877,0.0026810375306049817,1.000002657625037,-2.4018643395424065e-05,-2.3721027422691527e-05,0.022412615223799597,0.20769023440720963,0.14194656308406411,0.0060661174655463794,0.0005872487427985841,0.0010322993244724775,0.00017457829552649796,0.0006935984261508217,0.000370926155647565,2.2587954943975586e-11,0.7229886023649652,0.5689894078935495,5.275695451221669e-06,0.0007661317745466523,-0.0006663971296103257,0.7655263811970386
0.035758713229909034,0.13172249079549683,0.24670593479836014,0.3677046086220148,0.5039588965589233,0.7525946992634337,0.2934249263984298,4.771919897590327,0.33287407063682833,0.010433262511842617,1.0005596058903028,-0.7212536919668229,0.6795424308361704,0.21067989722345462,0.14194744848388788,0.10309867310935014,0.006065576865519869,0.0011787093013920463,0.0036488451450126277,0.002129893376086307,0.0021390443326607636,0.00035763824177196537,2.9898306053155466e-13,0.7385184534293242,0.4432796153671435,8.761825191664216e-05,0.00047614057204503624,2.740391164070655e-05,1.052452870718587
0.023745710124316033,0.21704151222111642,0.3744394711611105,0.521783943920937,0.6510359597733019,0.8270703703186275,0.2934249263984298,6.910407229471062,-0.42644448470864127,0.004799440515567121,1.00012350366003,-0.359028366107959,0.4429592844847917,0.1449333958948678,0.21665301448201887,0.05229555521979765,0.005020150455242785,0.0007696190301347083,0.002105108294311743,0.0001601840923819877,0.0008192804099987902,0.00043996672214004044,2.180746902502584e-12,0.6641428120573567,0.32078546041710754,1.0915975938077071e-05,0.00044279906673350133,5.602276370502509e-05,0.33144797423161293
0.016791226642349943,0.2025430741313227,0.35491182958916434,0.5083190115433845,0.6776311345110941,0.8468775229462588,0.3729146221786065,0.16258214612289254,-0.29132538251313556,0.006938624365626289,0.9989291761228315,-0.32271901017197785,0.3178178706883664,6.151483949851503,0.1329808286462919,0.09413249668220665,0.008842663963235386,0.0015857084265317887,0.0024961785049255115,0.0004672434054733056,0.0007012755832292122,0.00036773701621044426,6.366464074675227e-10,0.7576740393555816,0.3821253053027871,7.203270786781737e-06,0.00014657827987840655,3.449737024195141e-05,0.8746647977040142
0.024424416584827635,0.14079509214130037,0.2545376498213584,0.38870571914686997,0.5369048009077784,0.7279880503147909,0.1364082433758587,4.559081367740859,-3.420924587149392,0.005437017058613954,0.9993300890662646,-0.003593324191410525,0.003382792935524262,0.2196412647744349,1.074299791651828,0.0702254383972683,0.003146152850841058,0.00012945466890820745,0.0014013343466810159,0.0005704604309010393,0.001472829197018036,0.00021993135763688653,6.148332017119618e-11,0.5830984206203171,0.575820021288886,2.41977599906852e-05,-0.0002997412743305228,-4.720906305248972e-07,0.35725104747749264
0.10892352567860525,0.005367600470334093,0.009604785239513323,0.015321714205627187,0.024548790677468475,0.08483844555954453,0.0775269872423945,2.3483023178571605,-3.5895760274147186,0.03787360494600337,0.9885684386994206,-0.06147564348208198,0.061869775854866825,0.42583954902046245,1.6988756745132134,2.126209397389888,0.023102954299529528,0.01913564336033148,0.012861794030026092,0.00949298389549143,0.014423352241540144,0.006949146480141437,0.00035811401493196504,0.693222841608334,0.780719961837406,0.0006384820749049775,0.00017362025777267753,3.231483762940129e-05,0.15526472623705137
0.010822849433065607,0.15955424599693105,0.28575418599152413,0.42656676869228705,0.5766520000921918,0.7819829349703585,0.323846908734053,0.2577018087445821,-0.37441098463561684,0.003288955585401627,0.9998412950323768,-3.973677216577941,4.310822744990527,3.8803045286551603,0.13596754413077383,0.2106749859608693,0.0025404214904280126,6.764418202731753e-05,0.0024958740887034356,0.0003246576821586623,0.0015298219265623865,0.00013162191039947622,1.2897381947152287e-11,1.1540796533399658,0.9772059424603399,7.327718916054808e-06,-1.0794410060244175e-06,-7.895222766010923e-06,0.4211675636289595
0.029141833727956534,0.15146304941864,0.27250959652218437,0.4153986959685037,0.5733253271077435,0.7660433944741071,0.11089303238469088,2.9844988392979874,-2.4833616661474114,0.002737481724903907,0.9999629749241605,-0.022295901065007968,0.018457025539581756,0.33618524771862784,0.5662853728238221,0.09712018267427028,0.00046899891433918546,4.345656064786155e-05,0.00040628638809279803,6.531158765028493e-05,0.00028653446217441757,2.316648382264992e-05,4.321967046402864e-12,0.873772252691417,0.6729923393680428,7.423092765614487e-06,4.0808690715543605e-06,-2.7725305751654965e-05,0.9388248972974051
0.10919059641680373,0.10064051622249655,0.19351537520689088,0.293489094704469,0.45093302117152667,0.6782816537661988,0.22920892494929007,10.750678580883314,1.007780899844748,0.01721186626668553,0.9989636487267143,-0.009670632992899806,0.013395051503468723,0.06713363735574775,0.09697080951385786,0.2700264080308965,0.007304142662111899,0.003984353495315431,0.004246312461203205,0.000482292133101346,0.003597496484779646,0.0009498023485893268,0.011745022711012475,0.7476477873323196,0.6447778493692049,0.0002014281092891887,-0.0015953181821412032,0.00014939253775011707,0.8266267386516427
0.17228505283504753,0.007121611939733871,0.013072085034176716,0.020710917772582643,0.058894189341106754,0.5588251260110086,0.11579980372914622,2.2885004113091005,-2.499036218818894,0.08254974923303668,0.9655960038981248,-0.3493145533197653,0.30942401082510085,0.43778915590762285,2.6192641307374163,2.1829691357714576,0.061861129764163324,0.05381923757074402,0.01576376252889586,0.0003031648274740236,0.015235539342664384,0.0016727602759278525,0.0020729670264682913,0.5966217831963072,0.6585378664162178,0.0005476216494667822,0.00491429926421072,-0.00010591765609978921,0.06918576101803052
0.009133013330639095,0.17208745077547738,0.3144456310374881,0.46093119619230055,0.6054724196448059,0.8112402796623069,0.33758586849852795,7.2707770320137,0.03155924225872672,0.002205088306566663,0.9999554119964211,-0.0005517057578271751,0.0005634311881875807,0.07620185728472043,0.11504986295928377,0.5035299197049173,0.0011701467678879628,0.0008183703376865858,0.000671349218839871,0.00025661270665499177,0.0003856221768735623,9.079929421017429e-05,0.0016000770462289823,0.5802226585496744,0.35633106190319913,3.296351728995949e-06,-2.925029422429226e-05,-1.508644536674003e-05,0.9011941184134301
0.08157578385104874,0.1269953455748607,0.22096072380915457,0.33398707569992653,0.4709867464647924,0.7086489406714417,0.2718052738336714,15.286562060825862,-2.1845319362916893,0.009975083916797129,1.0001448519670992,-7.34076937029757e-05,0.00018745019337118547,0.06116520493841908,0.20139762601674577,0.6399969004532143,0.001706972804824594,0.00017776656499349426,0.0013033051194939512,0.00017644700362108305,0.0009638953217492209,8.213719308228421e-05,2.3776550823681464e-11,0.8823957398857452,0.7340314608240714,3.8631753049316484e-05,-0.00047676466389101613,6.652045391820758e-05,0.8075829854386574
0.17128590571481045,0.1283706279857753,0.23881639767075205,0.34475025400696563,0.48968482582847067,0.7001991300427293,0.2697768762677485,11.567095059016808,-0.6882994606056108,0.02302308716893707,1.0003177363785518,-8.814832664372929e-05,-8.509573891584459e-05,0.022377600388692465,0.21333312370553484,0.27599040479387377,0.02973332596876218,0.005341793759062838,0.005315540684361601,8.431715994997603e-05,0.004265612103037076,0.0005488093051946735,6.533715748990865e-09,0.6809450462974308,0.5923864208905859,0.00022889369786864488,0.00948840156413211,-0.0028856465265073177,0.7409052148213572
0.1685567544098564,0.08334909321693823,0.17076790411774034,0.2561863957776559,0.3670383506053692,0.5843810534842483,0.1075050709939148,8.463472015982271,-9.407718126760383,0.02121967813538887,0.9996632252412788,-0.0002873171578625127,0.0001243025650369169,0.11785644775467251,0.3356670980354597,0.06713341960709193,0.0012434291223595,0.0001318130090200233,0.0007409310971502567,4.035039528300547e-05,0.0007199190565688582,5.9622729470237896e-05,1.3943258657042601e-11,0.6041825618037997,0.5788785014003138,5.130131831221852e-05,6.356472923796375e-06,5.912893497476515e-07,0.5196304806635395
0.13699875084171753,0.09244792966030888,0.1745037591596249,0.2614945224935318,0.3756661498411561,0.5459841190743185,0.10040567951318459,2.053684610684199,-2.868594632672095,0.012853557836889134,1.0001705778897154,-0.008304393154001234,0.008488756922690311,0.4878247760547557,0.11785369207439052,0.15664098313684816,0.001081259198443724,4.162156356132505e-05,0.0009943191241316225,1.4770862437962748e-05,0.0009176203730333923,3.713425444012704e-05,1.1868282615359882e-11,0.8923117642460504,0.8332543292395205,5.943294205366555e-05,3.3540222365679995e-05,-3.3137039970944684e-05,1.6836213901272796
0.004647261256705115,0.17895458785186755,0.3045524342806419,0.43121738581834856,0.6114833134947528,0.8261111167513087,0.34838076545632973,5.87604905969896,0.13466629002042133,0.001476513390162136,1.0000015161173696,-0.06988452396071138,0.09224200165314866,0.17182592999534332,0.5005364047690435,0.21665008564630245,0.0008958071079589178,0.0003525587052270116,0.0006920974278238519,4.459856832711584e-05,0.0006171123176889642,9.888574114327228e-05,0.0013330026280487454,0.783748335601903,0.81853198813311,1.4441755837632056e-06,1.5007786188236949e-05,-6.02507500234055e-06,0.10874592668777942
0.5107195941279596,0.10012622282777688,0.19944420790906375,0.3010993157013136,0.4328684423233879,0.6844020584552667,0.06408952187182096,15.217037907168622,-8.611511659167913,0.0810050160312261,0.9993455856204678,-0.013596943600812953,0.012910605133720648,0.06414937365467349,0.21631765534715477,0.15962751118721077,0.005653655163735178,0.0011855025824477373,0.005464508799900152,0.0008058187401488958,0.004120444518506838,0.0009434974835106373,1.2512464848957183e-10,0.9372469031033991,0.8411920520509275,0.000639564179018368,0.00024216583209257792,-7.49294985723666e-05,0.2678552305078172
0.10435649635363825,0.2621761909911977,0.44898143108880817,0.6523262561359975,0.8060242864535477,0.9120462607160237,0.46418056918547596,0.5398165012875441,-0.2404268754533882,0.059392142252558004,0.9907529939482971,-0.8447831494752784,0.8546579113151707,1.8512860059872305,0.9248959142099238,1.8751928470653545,0.08206016114876927,0.00772181163620341,0.005777000747585665,2.1712328429421607e-05,0.003000150565977989,0.00013139465806752664,1.1367739666257037e-09,0.6125565295614102,0.38015377735769457,7.24651880633368e-05,0.0005807573862319781,9.931477237454988e-05,0.13372944343072565
0.49095029054082373,0.10421153460435646,0.1889410835570419,0.2667737356078819,0.37946319330179396,0.5527445747915584,0.08823529411764706,4.817183380215062,-6.314625169229144,0.08777625915570304,0.9993519807903893,-0.024858209014756792,0.03272951650597493,0.20736641056529898,0.2909097126635489,0.4938005891878702,0.010534162220484483,0.0024744126177596282,0.006138319658284779,0.00024529489581054864,0.004753684558283111,0.0005898801400058745,1.7570731328242495e-11,0.6745881507148358,0.5116873126855606,0.0009199373446443863,-0.002297940426741474,-0.0002459071852644565,0.21752295421061504
0.15768588616949897,0.09455254349533584,0.17534941164302686,0.2662843646875861,0.390386741532128,0.5355618486132362,0.13995943204868155,0.7900927440892107,-5.467667644333033,0.028076482673880628,0.9980317015784369,-1.9787263709870362,1.9862048533554888,1.266569299699212,0.07309999491785793,0.6340305681650943,0.005960489190742886,0.0003696221329346205,0.004215447983779066,0.0008855762254261917,0.0037133288023474464,0.00016203304632276736,2.170707277121542e-11,0.7069311418987447,0.6945698876836816,0.00021221090634749502,-3.0310331270433366e-06,-7.413671855221942e-05,0.3175512475771698
0.08355508514044302,0.12742460730720373,0.24509896438568957,0.3599162449018792,0.49843344930008004,0.7323608574284047,0.15799803729146222,7.067307552891426,-2.95173033371888,0.0171918538099474,0.9983873083302587,-1.5211445221534792,0.8868035729635506,0.1389565357239668,0.5334137984242595,0.9398243115094098,0.009096544779578468,0.0025158103048379538,0.004703793794682635,0.0016408472200480867,0.0039335579338865365,0.0012119384660649827,3.639560354484761e-11,0.616505640740108,0.5637724847313555,0.00024168385636222196,-0.0006537252305082175,3.86282522315423e-05,0.4464996409809294
0.016184902874349205,0.22746300244552692,0.3747597850002286,0.5062560357077321,0.6608791373615244,0.8567944121780321,0.380765456329735,0.5019070997028668,0.05257534463212323,0.007408832396030825,1.0004199508184797,-0.07026720421059876,0.08073204165970439,0.996611190100379,0.06723763651351883,1.9767865134974536,0.0037659043891725336,0.009119955062345267,0.0007778914914751287,0.0006893923303902596,0.00043923853078446217,5.172756827758618e-06,0.004789877289791835,0.46449644880782315,0.24980922400068878,3.1745509880109925e-06,-4.0172157387941e-05,-4.4101157898644053e-05,0.18043100486843047
0.07773146936654146,0.1415601886605213,0.2399742038273029,0.3429488622040959,0.4827137066644588,0.7141793653461423,0.02636916835699797,4.7354812238218,-7.646531983799418,0.013640611036167241,0.9991535630815899,-0.00946880618686408,0.011025260542647155,0.2103512610673777,0.27897649517446543,0.4967870208187005,0.003005158610849239,0.0009610223905506059,0.0016733194382737386,0.00032709215050050596,0.0015506125524552949,0.0003109439404528252,3.272578215363087e-11,0.6425514586665866,0.5971548659988923,6.841961204388207e-05,-0.0005571824085064403,-2.848331583877761e-05,0.3199814870550147
0.27585303352045937,0.10036051940276088,0.1644044661762414,0.2447326059507072,0.3638907330731385,0.5398720071241476,0.04259634888438134,0.14648853923662142,1.7348097654977919,0.02333458595548868,1.0001813224910816,-0.1494945859307494,0.24522673591453245,7.102765870652977,6.968498084818328,7.52645532817565,0.0024536343816644185,0.00010835194021788728,0.0026313954061458027,9.603340372776362e-05,0.0022076452761315025,0.00010086815050571336,1.3554406728955026e-11,1.0967324427061105,0.9597577027213509,0.0003963553169286113,2.327005922575509e-05,2.2488682448959898e-05,1.2412268427005477
0.029582068689778418,0.14720328130982052,0.273028009833947,0.39977881901874696,0.5484652687304438,0.7670138285314209,0.31341821743388837,12.11493754558908,-0.0730705561736478,0.0070141262334514395,1.0000569822719285,-0.0007826021970935368,0.001219799946867113,0.07925298202513725,0.21981487467349387,0.28261912458020644,0.0026812267049908375,0.00138073688827341,0.001312408518551526,0.00046154609060953476,0.0015058840379155673,0.0005238455270460475,1.9802936200574717e-11,0.5579658581273113,0.5783571315467495,3.8545216349248586e-05,1.4983387555345118e-05,-3.350812010131329e-05,1.1472131623823585
0.011664083552522353,0.15118965204056223,0.2538195675571735,0.3788908022346934,0.5385557771662361,0.7677980071447137,0.25809617271835134,7.511507445527657,-0.7290757607355351,0.003218899637566923,0.9997100343262632,-0.0008724975554291327,0.0014624673179342534,0.06424859716067928,0.28538330366720327,0.3511260542502239,0.001996809679510962,0.0021887663633150473,0.00117838310157089,0.00014735550909252188,0.0006930276204025007,3.263717207091919e-05,0.0051122452874397635,0.6347378115470639,0.4221433716677943,6.0566996803728415e-06,-0.0005339653155215229,4.422675561139183e-05,0.5624232618104618
0.008992428341406455,0.15604096960338082,0.2750900874871613,0.4106219698825046,0.5680694156656733,0.7875128412044945,0.3140333660451423,13.972313602597076,-0.025840989319956823,0.0028438228810065257,1.0000840111785028,-0.0006191470838353126,0.000735119633232032,0.07022536738421868,0.28837225330115335,0.3511268369210934,0.001693695261706809,0.0010933405486683717,0.000723800501586538,9.102911101661852e-05,0.0005453485887667207,1.5414144148871684e-05,0.0007845823576435559,0.4730342270178719,0.3802728044394729,5.027579931281438e-06,-8.618744420507696e-05,1.2878638003865926e-05,0.8893473171874093
1.6637188972542243,0.0934078979957019,0.1675188488527004,0.2681435293384125,0.41730937076607777,0.7058390802866784,0.24668705402650357,7.4480097031599595,6.853402931752512,0.20629135769383872,1.0006084777124662,-0.01231847566136347,0.009488886196647643,0.07309931997181121,0.2789708741781367,0.2103470227760282,0.028323099460250002,0.030758344644155212,0.01603879172683839,0.0030674244327836705,0.01579365624922486,0.001633265460122044,0.047787210733547525,0.5169565541692066,0.511479697950299,0.002771054183226295,-0.0003316499831051978,4.350211065159375e-05,0.4376200386128466
0.009299180299933485,0.14661592125903528,0.29117368341585614,0.43591362735015654,0.5857431105536782,0.7929813276328247,0.30225711481844947,14.089848599951194,0.024196472915313554,0.0019428887538781487,0.9998957908287771,-0.0004245844356633797,0.0006006573395700486,0.07022599832718951,0.4885936479359781,0.21067799498156856,0.0012064295732012347,0.00037629529091868537,0.0004721139608040398,6.523346597797233e-05,0.0002956154287168775,3.8481527813614924e-05,1.33033892062151e-11,0.466647103585254,0.3114830308863127,2.8119012716606736e-06,-8.185185660714023e-05,3.211244893605151e-06,1.0114894571658413
0.4860226579305673,0.14586391020184664,0.2614698947514459,0.3870903837389951,0.5229342417027822,0.7314053450118878,0.1105476673427992,7.085679510622153,2.9594457817758135,0.0574785776690771,1.0036593361838761,-0.0011624794975223125,0.002011990863062311,0.09995445631816009,0.13575903768585923,0.4848537060209258,0.011635724127726083,0.0029076516791230952,0.009326030452905826,0.001110144761470983,0.006992719365171102,0.0012081126889998434,1.083671815477194e-10,0.8938247687445933,0.7298404244663774,0.002192224795707159,0.0003278607089856056,-0.000663844163009598,1.0211829640465908
0.009911395596086447,0.19609747692392754,0.34400968658737846,0.47415138549599145,0.6299283818148362,0.802982664435089,0.3729146221786065,0.6954253153169875,-0.04985208349530671,0.003725072980491961,0.99996544226131,-0.03412762663889938,0.03502774178111816,1.4388654243057102,0.2046984040808746,0.16585053177355538,0.00430872100257013,4.668079696675728e-05,0.0007035535419932631,0.00014053692577363283,0.0005383365267130848,0.0001401159444733163,1.660936839453786e-11,0.3487645907913304,0.2989156027387865,4.254757335354409e-06,4.7566765689177615e-05,4.325469900522989e-06,0.47890136849832404
0.15658708554558493,0.05662374113560972,0.10541135785898449,0.16842195825073314,0.26594069687531774,0.4458646434658607,0.11561866125760649,4.7862221865561025,4.004234692344462,0.018473621979567867,1.0002179014649815,-0.0007059651684374554,0.0011300736110253214,0.20736661168864098,0.11785584405325639,0.2759915335424359,0.0028191307911320657,0.00015099197437760123,0.0019489850473487565,6.611077539658993e-05,0.0011484836658809047,6.789342010259359e-05,1.8334636326527987e-11,0.7201526737917828,0.503250300439327,0.00013789424956856496,0.00019254169292470813,6.460910194310515e-05,0.4915617382784654
0.005068669338986476,0.13005566066393304,0.24268014656746345,0.368422340176032,0.5369969087467288,0.7519886781116911,0.2728164867517174,5.588870447567366,-0.5697904084215425,0.0012255872536909285,0.9999764915068043,-2.5108286996041828e-05,2.751844991571125e-05,0.06723771547892157,0.18378308897571893,0.2196432038978105,0.00047974429187102105,0.00020574539663189385,0.00037078167394931285,9.494620411071624e-05,0.0002366813951800774,7.226796391551956e-05,0.0011584483224135384,0.9421290887630517,0.6709237147114376,1.3512733943181648e-06,-0.00010477595005042861,2.932344856998752e-06,1.0338709338526189
0.010229335358986902,0.15669769264420597,0.2593711278844292,0.39055516205923385,0.5363414544966119,0.7528274906521579,0.30323846908734053,0.2731127542775072,-0.050651525764295914,0.0022488009095662227,0.9999531800593772,-1.2719527292331259,1.5341161240629102,3.662163764162935,1.0055635305106714,0.19274546127173345,0.0009771973891388652,0.000130438452262775,0.0008276165411623443,6.515862946195836e-05,0.0007948965171809788,8.0511941208592e-05,4.275980285996239e-11,0.8900581057775475,0.9091574552318349,4.414347297063976e-06,-6.806504390111101e-07,-5.077538197341201e-06,1.0107836604516531
0.11220108061086842,0.021239743764089564,0.0382355939697498,0.061201463204356245,0.08661554346708707,0.12842952435711605,0.05789990186457311,1.0064923696711392,-4.974484796566883,0.028677986581647205,0.9932382979377058,-0.05295148496035569,0.054667795664097976,0.9936242178868622,0.6230696223440926,0.37503711081143215,0.012571345876157072,0.007966973558021472,0.01125944897619673,0.007450515488864474,0.010980940974383773,0.006470057074177081,0.03145450394167208,1.019794736300396,1.0635085751962663,0.0007136291422602146,0.00016601815033623346,2.212333712088265e-05,0.09108729854246048
0.03509963813457617,0.16361477863906143,0.2865168122394083,0.40842878854750586,0.5674865667901992,0.7633560417368491,0.2688910696761531,2.3826189735656906,0.6327488172491098,0.006455290593520778,0.9999982475509986,-8.70014938284881e-05,0.00010086532219884912,0.41985563351698263,0.5692704497151971,1.5643731255953053,0.0009072570576840141,9.242365503745497e-05,0.0008654563123898923,7.655521598753741e-05,0.0008356513566991414,3.159672120081919e-05,5.636091745218896e-12,0.9487478840261749,0.9144722588850991,4.1986836675948996e-05,2.3664650282140265e-05,7.567359432322872e-06,1.5734960666652735
