 # tess_id,signal_id,bjd0,bjd0_uncert,period,period_uncert,morph,morph_dist,ra,dec,tmag,glon,glat,teff,logg,abun
309659126,1,1354.402913,0.253163377,0.248270811,1.73e-07,0.936003857,0.000372401,79.506756406348,-60.6899494436908,10.1071,269.761174821576,-34.7718448811782,5723.0,4.55008,None
396339551,1,1790.872116,0.008373289,0.251562548,0.000208418,0.895468997,0.017212729,41.29825691018,72.1741949622729,11.8495,131.478958260906,11.2168654051967,4037.0,4.63155,None
357111084,1,1842.770811,0.25203319,0.252898418,1.91e-06,0.915774871,4.56e-05,107.286335637565,57.6923402822642,12.5727,158.933239163937,24.9677598190088,3318.0,4.82425,None
408256672,1,1438.113653,0.125039572,0.254895965,2.07e-05,0.91931234,0.001616632,70.5674443113766,-25.8253547197837,11.9623,225.413453047372,-38.8009172288807,4893.0,None,None
452406965,1,1570.579231,0.000300645,0.255532372,8.43e-06,0.906525459,0.001984774,137.484096909614,-76.9817056564586,12.1242,291.605851975698,-19.2901196640336,4772.5,4.51054,-0.098227
289969374,1,1842.573009,5.04e-06,0.255890733,7.39e-08,0.904688578,0.000920093,118.627390940766,78.1125949698152,10.279,136.129114755283,29.7372087034247,5297.0,4.47591,None
367681735,1,1687.868371,0.002671293,0.256795086,7.94e-08,0.893724517,0.017304747,246.956148053331,72.9716805091956,11.8016,105.86558009277,36.0740854289127,4393.0,4.57592,None
141975903,1,1411.009309,9.76e-05,0.257702143,1.11e-08,0.926907518,0.001632885,95.7264788982951,-75.0337334480706,10.8335,286.064971735608,-27.9730257695707,5472.0,4.36164,None
117515123,1,1325.606411,0.259083307,0.259537742,3.38e-06,0.969297845,0.000802448,339.851716725103,-46.8756046380906,10.4316,346.741937219146,-57.4579402382026,4900.0,4.22994,None
440657189,1,1765.172421,0.004014951,0.26014607,5.5e-07,0.923085244,0.006859207,6.86495158445553,26.8369400186141,10.3769,116.340497321744,-35.7277329082901,5041.3,4.46121,0.00776923
389728831,1,1354.212798,6.04e-05,0.260880115,1.21e-08,0.928644825,0.000821067,350.695702179703,-42.8107571445249,11.0116,346.101948707583,-66.1392502203333,4959.0,4.38855,None
425064757,1,1598.424484,0.000134831,0.261539743,1.33e-08,0.460741677,0.000598879,82.9181660604214,-69.883932947867,11.359,280.475717052855,-32.1786685559267,42000.0,5.40195,None
179368346,1,1600.016548,3.81e-05,0.26266813,2.09e-07,0.927971397,0.001242431,211.860811083367,-38.5941861113847,10.9765,318.852225623274,21.9164920758181,4928.0,None,None
308076113,1,1544.375801,0.000291992,0.263567855,5.05e-08,0.93381948,0.000561531,167.894919056446,-13.4361056808114,10.1871,268.943491252284,42.7498989505813,5087.0,4.41547,None
149438705,1,1870.50617,0.152643245,0.264168998,4.34e-05,0.836501528,0.034195389,140.412734073083,26.5513283040941,13.6636,201.049940921383,43.5558588761922,3155.0,5.06078,None
160425283,1,1842.744047,4.14e-05,0.265357669,1.98e-07,0.894848729,0.012726152,235.902727139416,75.2614115483836,14.7074,110.317301578411,37.3338198750457,4892.0,4.74042,None
70761941,1,1354.262691,1.02e-05,0.265411901,1.2e-07,0.908290662,0.000368923,0.788318402501732,-34.9385277847286,11.7384,352.871660776595,-77.0564974247356,4946.0,4.39452,None
231629787,1,1325.354268,5.86e-05,0.266559526,1.01e-06,0.941105116,0.000545399,317.179598120002,-56.6181012701602,14.002,339.99311142582,-41.0600418265419,31000.0,5.59962,None
260162199,1,1325.362438,0.000532622,0.268068317,1.11e-08,0.925470314,0.001106454,92.8041353246973,-55.9532498778901,11.9077,264.424392536853,-27.698466380922,4609.0,None,None
240122720,1,1842.698923,0.000527823,0.269378367,2.28e-06,0.591935021,0.002143533,101.143180671745,33.7490589901688,13.13,181.608073359444,13.3654466426211,7212.0,None,None
470275219,1,1816.351963,0.000410081,0.270775461,1.06e-06,0.891196817,0.001482597,64.4632347369405,51.726874928233,13.0048,151.977977291914,0.893111547243467,3524.0,4.65706,None
146557531,1,1438.199472,0.001098609,0.270850217,1.89e-07,0.956553667,0.000631987,77.341789416768,-19.5426616744978,11.4151,220.473361543083,-30.9200658621448,None,None,None
49799894,1,1411.124367,0.003304936,0.270905646,6.23e-07,0.91836894,0.003537129,47.2396857258622,-2.8634455553669,10.6416,182.493079252224,-49.1458119554925,5077.0,4.32254,None
53479497,1,1870.709698,0.000138659,0.271280889,2.24e-06,0.935124571,0.005167658,162.075025501839,52.3082780201501,14.1953,156.885438545951,55.9249147566151,4557.0,4.87432,None
146637697,1,1386.117822,0.000212549,0.271759599,2.24e-07,0.922714533,0.001612383,42.566345882839,-46.8189309533049,11.9476,261.031935260042,-59.4834580399163,5368.0,4.42056,None
281728276,1,1354.205199,0.000101821,0.273369332,4.51e-07,0.911845714,0.00236703,11.6751690675326,-54.6237762892553,10.7908,304.4164214515,-62.4908195478347,5108.0,4.46617,None
126637765,1,1325.376342,0.000178931,0.273447816,7.97e-07,0.913049201,0.002084629,314.695952053255,-42.6178836075581,11.3969,358.685334185908,-40.8607172168655,5309.0,4.38851,None
92938279,1,1438.182295,0.137426328,0.275035081,1.39e-06,0.904886372,0.002398915,83.6366296066738,-22.6409959243417,12.5418,226.109685658287,-26.4856953896645,3327.0,4.89558,None
92938280,1,1438.182254,0.000399752,0.275037716,1.76e-06,0.902141262,0.002045544,83.638067402695,-22.6409689942021,12.3945,226.110167666823,-26.4844401967962,3396.0,4.95246,None
365301387,1,1410.950302,0.136826855,0.275351131,1.35e-07,0.948198523,0.001295732,46.0987602317375,6.19667048504442,11.0129,171.841374366703,-43.6940350261734,5491.56,4.14426,-0.644
31118189,1,1438.213372,2.21e-05,0.275770009,8.45e-09,0.939734995,0.000985171,81.2151141540002,-28.1532845708885,10.2364,231.270072210643,-30.3032813384691,5888.0,4.4541,None
161570793,1,1438.120143,0.002893751,0.276242292,1.89e-06,0.911943877,0.000928585,74.4413346444442,-42.8935018148712,10.2888,247.669015472586,-38.3643040936755,6262.0,4.37576,None
116484192,1,1929.580281,0.000300526,0.276474162,2.68e-07,0.94357794,0.000888016,233.020085709704,45.5687299452166,11.8753,73.8671990869811,53.2989672951519,5690.0,4.42418,None
105802318,1,1544.614586,0.001499158,0.27811219,5.06e-06,0.929871538,0.002233908,156.716102131446,-36.7143457578598,11.4452,273.181935353707,17.6699283152867,5392.0,4.37937,None
303833577,1,1711.453069,7.73e-06,0.278512159,7.87e-08,0.925598914,0.001018506,308.9882611042,49.011794583444,10.1922,86.6952475000971,4.99798412093458,5057.0,4.29833,None
280033934,1,1683.502451,9.33e-05,0.278772602,2.52e-08,0.919193305,0.001449019,297.58946706991,70.2876512602732,10.5193,102.527220307613,20.6668944211565,5376.0,4.43811,None
146539195,1,1438.248295,0.020641787,0.28040908,1.54e-06,0.83799915,0.030091798,77.1137422057313,-21.0289842072096,11.6167,222.020015303945,-31.6325287668229,3013.0,4.70212,0.0
434106760,1,1354.594955,0.000106152,0.280633975,7.86e-08,0.965304809,0.00099709,354.529606910348,-13.7330878766192,11.2035,67.3336182326234,-68.2686053412033,5306.0,4.37418,None
121009628,1,1411.102263,0.000269149,0.28204247,1.54e-07,0.910500481,0.002130014,55.5613718960137,-20.1460819531758,11.4893,212.205598762385,-50.4506820872146,4928.0,4.31448,None
277104322,1,1411.103707,0.000995712,0.282163724,2.8e-07,0.942489121,0.001894021,84.2348355354039,-67.001826974684,11.8791,277.028128766514,-32.0589306001817,5612.0,4.37912,None
166319733,1,1599.998716,0.000353236,0.282206779,1.3e-06,0.909058313,0.002085428,206.680578839189,-37.7667829705907,11.9494,314.845387197047,23.8226969576642,5425.3,3.86543,-0.57
417118871,1,1738.953563,0.000361235,0.282231579,5.61e-08,0.912142871,0.000538762,198.962010361227,43.8856661532255,11.7199,108.141286365296,72.5347589000907,5152.52,4.35631,-0.535
374828411,1,1438.353329,0.001830864,0.282723075,2.4e-07,0.916103468,0.002156413,54.9960459143128,3.24169218078688,10.8468,182.855302528946,-39.2812562483791,5086.0,4.39589,None
212377300,1,1386.131959,0.000605571,0.282935088,2.96e-07,0.91588399,0.001073252,26.8555529957658,-17.066512393615,11.2079,177.952448399046,-73.6097180076675,5274.0,4.336,None
159444225,1,1683.59548,0.002042432,0.283994677,3.88e-05,0.899906203,0.000417741,290.513910823689,43.0097814538868,11.1786,74.886128362138,12.9648279605962,4905.35,None,0.264964
263078276,1,1325.351551,0.001308996,0.284014049,2.42e-05,0.909145344,0.002402756,17.8033591268251,-79.1772744435426,11.6566,301.756760448618,-37.905816214745,5249.0,4.35051,None
201796819,1,1354.3355,0.001183323,0.285370349,2.39e-07,0.942026123,0.004249301,35.4036422528377,-55.9768197980258,11.0579,279.793059825625,-56.9132502385493,None,None,None
179244391,1,1411.033271,8.83e-05,0.285463798,1.06e-08,0.907071084,0.002231554,79.6356061179401,-68.2257715019226,10.335,278.767764211731,-33.6166460448528,5431.0,4.45371,None
290410988,1,1625.047332,0.000412187,0.285879696,1.25e-06,0.91943138,0.002142957,235.807651617042,-86.8020073261424,10.7855,305.331013595768,-24.7671706762416,4953.0,4.3388,None
123201494,1,1683.428239,0.006261924,0.286822508,6.18e-05,0.866779725,0.024332112,280.902446010897,42.9356806630914,11.8569,72.0417842575371,19.4422765959752,4981.33,None,-0.805208
230061567,1,1901.927216,0.00820729,0.287979256,1.01e-06,0.942180273,0.005809813,229.289015262465,69.1040167131506,10.6579,106.110841788781,42.9529263115692,5323.0,4.31142,None
167338355,1,1544.66738,0.000338974,0.288367339,4.58e-08,0.921977398,0.002197328,98.3455581148952,-70.1248279507821,12.6941,280.593148522476,-26.9129406443857,5571.68,None,-0.999648
253781040,1,1655.786667,0.070361525,0.288701862,3.27e-06,0.005502722,0.084515478,282.605129998348,-37.8039065246701,12.0629,358.230341272953,-16.0441900529671,5499.0,3.87581,None
369639876,1,1354.291222,0.141437602,0.289455292,7.71e-06,0.90195471,0.00477093,10.2191121458092,-51.3802754403392,10.7128,306.933155492769,-65.6658469449638,6105.0,4.81287,None
16617827,1,1711.631192,0.000917571,0.290628766,1.54e-07,0.903176207,0.001933554,307.771881703855,38.7834782983422,10.8595,77.9404065343872,-0.379087289952528,5315.0,None,None
69559020,1,1683.455876,0.282188842,0.290850705,6.55e-05,0.880743962,0.006327776,294.66710025098,30.5078551931106,12.616,65.1865878397862,4.27710628097967,None,None,None
116520408,1,1929.559673,0.006210975,0.290873861,5.73e-07,0.924206844,0.000952053,234.143994650083,46.635890091698,11.5116,75.1987262346091,52.251428552389,5215.51,4.33383,0.096
200645730,1,1325.653038,0.000262507,0.291708852,5.68e-08,0.934108309,0.001487911,320.639583909523,-46.4605853329542,10.7545,353.187579604551,-44.9209466362404,5188.0,None,None
165458777,1,1571.011558,0.000110214,0.292669787,5.44e-08,0.956725073,0.001389957,180.151348754947,-39.2597527484252,10.176,292.303114780416,22.560583429203,5600.0,4.37746,None
144282524,1,1842.372907,0.290628389,0.292928147,1.81e-06,0.752580459,0.002241627,97.9886758557302,41.5659006360116,10.7611,173.207388490838,14.2407638495043,4031.84,4.5712,0.002
455064763,1,1438.234001,0.00060993,0.295720581,4.84e-06,0.957412263,0.00106458,77.2156383872865,2.82104175515732,10.7946,197.953431125442,-21.2388363054132,5250.0,4.35967,None
20212631,1,1930.006337,0.000101335,0.297159668,7.08e-08,0.994405086,0.000962633,227.038060401645,39.97024000055,10.0635,66.2143565206306,59.0022241043321,5665.4,4.1873,-0.709
388129029,1,1544.50936,0.001103937,0.29727963,3.81e-06,0.944205237,0.000197646,63.7108694198703,-68.2360889444769,11.6478,281.156413734224,-39.1842671700781,5817.84,4.55812,-0.656335
387513384,1,1411.080181,0.00022266,0.297469679,1.2e-05,0.952835046,0.000718948,43.0070851060357,9.51071210167891,11.6805,165.676661070862,-43.1320251088072,5338.0,4.29356,None
165982704,1,1900.342427,0.012773646,0.297665474,1.78e-05,0.901263228,0.007599392,195.725912827625,34.9913981138503,10.2174,106.314694001399,81.7636000371689,4728.0,None,None
402130407,1,1354.335409,8.56e-06,0.299137225,1.06e-07,0.914284556,0.002171391,11.6408226152761,-33.5161581156741,11.8956,311.980303245748,-83.5262384159833,4912.0,4.29342,None
233574062,1,1683.585885,0.000927276,0.299542514,1.68e-07,0.931965106,0.002874893,282.155453645161,61.8698972909729,10.4059,91.8548017289925,24.0339880558325,5488.0,4.06515,None
60657338,1,1519.525214,0.003019629,0.29968404,2.05e-06,0.910035691,0.004449131,138.037980010541,-8.34772499919344,10.6188,238.627773056247,26.1748936890318,5047.0,4.18861,None
219843981,1,1930.562988,0.000277339,0.301609124,3.75e-07,0.920878939,0.001665235,222.532366916819,29.6495943166107,10.3422,45.5052512958098,63.8450168347884,5250.0,4.38188,None
43398254,1,1354.236486,0.000707599,0.301687121,1.05e-07,0.93763187,0.000167538,10.6686201387241,-29.9439644209668,10.5657,336.769250906864,-86.5895440454892,5762.0,4.32562,None
390021728,1,1683.603184,0.000405223,0.302032251,1.09e-06,0.949342589,0.001079253,277.793370193749,56.4174803715529,11.5436,85.4750870710789,25.0460726501093,5717.17,4.39683,0.034
312160410,1,1711.604064,2.9e-05,0.30233241,5.86e-07,0.899604775,0.007607483,313.278320528342,53.0792679297414,11.9194,91.578412966787,5.38539733037044,4001.0,4.57204,None
48318875,1,1600.051201,0.001191396,0.302839564,9.04e-07,0.91721712,0.00010858,223.300639689819,-31.6293423824767,10.4205,331.223744030244,24.4688713112337,5873.0,3.99994,None
403136932,1,1325.549689,0.000739196,0.302849227,4.46e-06,0.936445583,0.000323178,333.767376118523,-54.2783254452409,13.6336,338.443199847407,-50.6682564807487,3391.0,4.82001,None
387513120,1,1411.135287,0.000742313,0.30363197,1.85e-07,0.992759663,0.00013126,42.9803473033574,8.41613120098355,11.3436,166.579709659623,-44.0099550709097,6158.0,4.38151,None
219244444,1,1386.144028,7.17e-05,0.30370148,1.8e-06,0.306690471,0.000472262,65.273179987556,-48.6519619147161,12.6298,255.708854552311,-44.5022851146434,3904.0,5.07662,None
59038880,1,1438.09114,7.82e-05,0.30537051,1.55e-06,0.909676246,0.002490581,57.3647545326615,12.9089449062696,10.1029,175.881939715289,-31.1189986658547,5325.0,4.62689,None
160196709,1,1386.000792,0.000956987,0.306614444,1.16e-06,0.921243957,0.000952505,27.5980678015956,-46.9743969790463,11.5163,276.534417700853,-67.0178750265781,4903.0,4.20828,None
198313291,1,1711.508512,3.25e-06,0.306721337,4.87e-09,0.960184195,0.001296125,233.688392278516,62.2789805621287,10.0874,97.0684483387306,45.7992449697854,5780.0,4.3732,None
13068361,1,1354.348828,0.001485047,0.307369428,1.71e-06,0.923707047,0.001578456,348.140904343504,-24.2669599047615,10.185,34.7092905078783,-67.5797893491536,5485.0,4.34505,None
142443425,1,1683.428583,0.002357167,0.308251422,3.84e-07,0.838662707,0.000783869,146.55173427056,67.0974735398487,10.9294,144.909557348544,41.2459255747857,5041.0,4.59638,None
453095485,1,1598.298647,0.30786082,0.308299018,1.33e-06,0.955530571,0.000350941,113.869865156203,-67.687662439524,12.0826,279.415798128585,-20.9351495883555,6847.35,3.93614,-0.556572
140493525,1,1385.903287,3.66e-06,0.308979059,1.02e-07,0.941872264,0.000885481,21.2096483658267,-32.689926704431,10.7835,252.497411095409,-80.8776743439629,5274.0,4.31541,None
402319281,1,1354.178594,0.014182489,0.309840911,3.62e-06,0.899606857,0.010246892,353.545900984223,-15.5169826267023,10.3052,61.9175461037104,-68.6344526675904,3723.0,4.61681,None
388179896,1,1354.242324,0.000330297,0.309849292,4.35e-09,0.904244331,0.00199771,51.897971335331,-72.8486546598442,10.0236,288.950114194604,-39.7590413532604,5325.0,4.30452,None
349294422,1,1790.834001,0.011047217,0.310392315,3.54e-05,0.951832054,0.002227806,52.0623043318324,30.0219895693321,10.6833,159.004962437031,-21.6533638595154,5669.27,4.24064,-0.60986
152507230,1,1411.184739,0.000423437,0.311640312,1.82e-07,0.907549748,0.002165627,63.5764980290709,-46.4491972578701,10.8259,252.844693712674,-45.949595392323,5200.0,4.31524,None
399577123,1,1354.599568,0.000915658,0.311978286,3.71e-06,0.997560839,0.000199583,342.499373771262,-23.2732221049699,11.2732,34.1397563447567,-62.3279720496999,5548.0,4.24985,None
43533897,1,1438.002569,0.000379884,0.313369541,2.04e-07,0.894002756,0.000530119,75.3966636056546,-8.64347896999488,10.6536,208.100579431513,-28.3140839751796,5008.0,4.34961,None
417052182,1,1711.511128,0.000261987,0.313412364,6.61e-07,0.975045297,0.001505725,304.211738354404,41.9614600101028,10.4441,78.9864523632418,3.66520229632943,5959.0,4.30154,None
340704073,1,1354.150887,0.000593471,0.313655194,1.09e-07,0.918252188,0.001789386,6.20584066260474,-27.738635612167,11.882,25.5033007447617,-84.0638776131386,5159.0,4.14778,None
161083755,1,1656.322979,0.000110187,0.313906367,2.99e-06,0.978649967,0.001095431,276.570634321979,-51.6263108471112,11.0305,343.187824936366,-17.275162794442,5451.0,None,None
305674644,1,1625.110141,0.002949188,0.314218058,6.9e-07,0.932673043,0.00386925,263.008325870404,-62.3675270991164,10.1939,329.820654803177,-15.2959883252875,6079.0,4.22824,None
262434790,1,1438.176739,1.04e-05,0.314398204,1.7e-07,0.930983064,0.001568752,73.4954660743796,4.02037769388109,11.7028,194.7553712955,-23.7888884015021,5479.0,4.02324,None
164524541,1,1683.738446,0.000147236,0.315032379,1.46e-06,0.955700675,0.001118245,283.385677823691,47.4352252303259,11.4915,77.1560921322825,19.2875513070716,3863.0,4.63849,None
164883253,1,1683.474143,0.001502552,0.315207179,2.33e-05,0.908713317,0.001041523,285.09471428723,44.6662485402366,11.4774,74.8604377306307,17.2090082883721,7466.0,None,None
279481568,1,1491.769337,0.00051666,0.316545664,2.97e-07,0.948850777,0.001207994,105.529071944363,-56.1175597252361,12.3031,266.362842680402,-20.8204604441163,5500.0,4.31141,None
67707714,1,1930.67032,3.81e-06,0.317147376,4.78e-08,0.907630257,0.00232989,225.195581155816,35.1318732074941,10.8926,57.1831591583326,61.3286943818727,5404.0,4.26777,None
468293391,1,1790.834116,2.91e-06,0.317415158,1.07e-08,0.925987959,0.001169916,7.11653291877985,78.9618491743828,10.0277,121.789082730194,16.1411088188044,5886.0,4.30653,None
421110675,1,1764.944816,0.000110865,0.318856806,1.6e-08,0.903344822,0.001919008,11.4696039993927,63.085681555582,10.6497,122.302832722952,0.220724974097145,5197.0,4.31011,None
32543789,1,1438.12331,0.000681878,0.319105591,3.93e-07,0.964413529,0.000158749,84.5716663741707,-27.5204954841092,11.3409,231.590464841474,-27.2815729278905,5983.0,4.37743,None
