filename,RA,dec,TIC ID,sector,camera,CCD,mag
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_27992902.pkl,297.009448911638,50.3723255524244,27992902,14,2,4,12.8108
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_28226273.pkl,297.513453503604,50.0748057342702,28226273,14,2,4,12.1278
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_169820711.pkl,297.67091913586,41.8759701048408,169820711,14,2,4,13.2809
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_169820995.pkl,297.813766537294,41.963049810123,169820995,14,2,4,13.2688
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_137815555.pkl,292.779709378308,38.448539363266,137815555,14,1,2,12.4066
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_158484619.pkl,287.35971130242086,44.29499282855849,158484619,14,2,3,12.7248
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_170653053.pkl,298.257469688327,41.850644466049,170653053,14,2,4,13.8555
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_164456217.pkl,283.0437375820352,47.8046615550696,164456217,14,2,3,12.4802
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_164890479.pkl,285.37605274027,45.0097534482824,164890479,14,2,3,14.4404
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_270525372.pkl,293.41537524205,42.91725180648471,270525372,14,2,4,13.0885
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_137892508.pkl,292.92905123320287,38.3279737244204,137892508,14,1,2,14.0582
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_272372102.pkl,296.36597454371,43.62918065543821,272372102,14,2,4,12.8082
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_271961107.pkl,295.675540847072,42.24059405293529,271961107,14,2,4,13.6294
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_164883843.pkl,285.063361337702,44.1678842544034,164883843,14,2,3,12.8132
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_48449309.pkl,284.739483261768,48.559134810051695,48449309,14,2,3,12.7039
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_271965576.pkl,295.930427623695,42.951188713045,271965576,14,2,4,12.7316
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_138093387.pkl,293.13905927222214,39.9257417557438,138093387,14,1,2,12.2108
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_48450203.pkl,284.79869230378694,48.2633367236267,48450203,14,2,3,13.4036
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_122707274.pkl,290.951345106158,40.5479679959231,122707274,14,2,3,13.7289
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_137689084.pkl,292.601544996392,39.06322015276409,137689084,14,1,2,12.8092
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_267989356.pkl,298.492679893968,48.782798828059214,267989356,14,2,4,13.4065
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_158635191.pkl,288.153072992972,43.4735395766689,158635191,14,2,3,14.4287
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_159577379.pkl,290.99643547022293,43.45873752262209,159577379,14,2,3,14.3283
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_27991843.pkl,296.97704352004894,49.841800547671006,27991843,14,2,4,13.1543
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_122064428.pkl,289.48296777564,40.2927539701072,122064428,14,2,3,13.5768
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_272487856.pkl,296.553869379329,43.5431763766834,272487856,14,2,4,13.0941
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_272280918.pkl,296.41908145320093,47.751508998139,272280918,14,2,4,13.2867
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_272717498.pkl,296.90404518557887,43.8239028655238,272717498,14,2,4,13.2689
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_271957852.pkl,295.80849197586286,43.30308845950409,271957852,14,2,4,13.3736
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_48353536.pkl,283.55250794719893,48.22293161244341,48353536,14,2,3,13.3742
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_272282390.pkl,296.44042254756687,47.1143579232436,272282390,14,2,4,13.4044
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_267570979.pkl,284.23394406603086,49.853206929614,267570979,14,2,3,12.6067
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_272371106.pkl,296.367155515775,43.9553721044463,272371106,14,2,4,12.7197
tesslcs_sector_14_104/tesslcs_tmag_13_14/tesslc_137552644.pkl,292.279300537007,39.50506034406271,137552644,14,1,2,13.9566
tesslcs_sector_14_104/tesslcs_tmag_12_13/tesslc_158559512.pkl,287.74767441261,45.7214635476516,158559512,14,2,3,12.7097
tesslcs_sector_14_104/tesslcs_tmag_14_15/tesslc_137892143.pkl,292.918914766522,38.20668602741469,137892143,14,1,2,14.2301
